[ 2024-01-08T18:15:51+08:00 ] [ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 146
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 1991
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 1991
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 2014
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 2014
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 2014
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 2014
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 2047
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 2047
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h2 in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h3 in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2053
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 2060
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2064
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2065
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2065
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2065
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2068
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2068
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 2068
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2068
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2068
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 2068
[ error ] [8192]The each() function is deprecated. This message will be suppressed on further calls
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 164
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 648
[ error ] [2]DOMDocument::loadHTML(): Tag header invalid in Entity, line: 657
[ error ] [2]DOMDocument::loadHTML(): Tag nav invalid in Entity, line: 657
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 693
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 699
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 714
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 720
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 732
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 732
[ error ] [2]DOMDocument::loadHTML(): Tag time invalid in Entity, line: 732
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 732
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 732
[ error ] [2]DOMDocument::loadHTML(): Tag aside invalid in Entity, line: 733
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 745
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 759
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 759
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 760
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 760
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 760
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 760
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 760
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag time invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 761
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 761
